arm,run,event,site,onset,r0,rlag,tgt_peak,ach_peak,peak_ratio,ach_absmod,ach_max_raw,rmse
Choi,r1,32,LP,7023,0.6948902589047712,0.5748731498245907,0.0005547675,0.00075190610618,1.3553535601490714,0.00075190610618,0.00081130024,7.459099154241008e-05
Choi,r1,33,D3,7243,0.6724402567248555,0.566034181906135,0.000344954722,0.0009344323336040001,2.7088550293971627,0.0009344323336040001,0.000995570328,7.442384159319862e-05
Choi,r1,34,P2,7463,0.6140004636830019,0.5853245933006798,0.000393803889,0.000820900232424,2.084540694883793,0.000820900232424,0.000880998326,6.2051722713076e-05
Choi,r1,35,D2,7683,0.7716077445617245,0.5631898497381982,0.000360804722,0.0007407942344184001,2.0531722265497403,0.0007407942344184001,0.00078332593,8.053659788689238e-05
Choi,r1,36,SHAM,7903,-0.13606351127894267,-0.1495840041916731,3.8326943999999994e-05,8.2716620424e-05,2.1581846030823644,8.2716620424e-05,0.000139506898,2.9556659230591952e-05
Choi,r1,37,SHAM,8123,-0.16766950962999247,-0.14990269334443979,3.8326943999999994e-05,0.000180490625928,4.709236038438129,0.000180490625928,0.000215303618,4.602222012800529e-05
Choi,r1,38,D2,8343,0.6787086740626239,0.5965914180796416,0.000360804722,0.00072417512122,2.0071109857037848,0.00072417512122,0.000789816026,5.81182015731734e-05
Choi,r1,39,D1,8563,0.8030274408545491,0.5656263081558488,0.00033995777800000003,0.000759678494904,2.2346260155400826,0.000759678494904,0.000798797118,8.516559277251132e-05
Choi,r1,40,D3,8783,0.7304054394690501,0.5184310833594764,0.000344954722,0.000796176137496,2.308059831388538,0.000796176137496,0.000841912813,8.805661482707967e-05
Choi,r1,41,LP,9003,0.5968206636620003,0.4971625552943082,0.0005547675,0.0005421634441039999,0.9772804717363578,0.0005421634441039999,0.000588540046,7.970442734535329e-05
Choi,r1,42,P2,9223,0.5875605999196107,0.5965412725430641,0.000393803889,0.0008190410929319999,2.07981971689467,0.0008190410929319999,0.000861654,5.7462992178321096e-05
Choi,r1,43,SHAM,9443,-0.15459722601488476,-0.15684626372901478,3.8326943999999994e-05,0.000194559022732,5.076298875589978,0.000194559022732,0.000247957971,5.553999620929362e-05
Choi,r1,44,LP,9663,0.6044715995162164,0.6116049194454989,0.0005547675,0.000698342374864,1.2588018852293978,0.000698342374864,0.00073294068,7.321824493692293e-05
Choi,r1,45,D1,9883,0.740368865311225,0.5869064128346789,0.00033995777800000003,0.00061134788492,1.7983053322580544,0.00061134788492,0.000660419057,7.35724011569613e-05
Choi,r1,46,D3,10103,0.6664185460871819,0.6127800344545515,0.000344954722,0.0006480809831616,1.878742170578549,0.0006480809831616,0.000706839201,5.35049748151736e-05
Choi,r1,47,P2,10323,0.3847699002683578,0.756578810001903,0.000393803889,0.000760143624428,1.930259313482808,0.000760143624428,0.000829369237,6.054586982244524e-05
Choi,r1,48,D2,10543,0.6840183197516257,0.5354954084815737,0.000360804722,0.000774862860952,2.147596230605873,0.000774862860952,0.000823901966,7.780057924301128e-05
Choi,r1,49,D3,10763,0.5537790036817923,0.9152603240006686,0.000344954722,0.000868969765464,2.519083549359269,0.000868969765464,0.000908136775,5.025583550359713e-05
Choi,r1,50,SHAM,10983,0.05347269187311154,0.0397315649607472,3.8326943999999994e-05,9.635161832399999e-05,2.5139394970806963,9.635161832399999e-05,0.00014993723,3.162779110131682e-05
Choi,r1,51,D1,11203,0.7190037818147733,0.6237891193239925,0.00033995777800000003,0.000685034003016,2.015056125634519,0.000685034003016,0.000773590349,8.439123080370983e-05
Choi,r1,52,D2,11423,0.6810570752522197,0.6267338172802072,0.000360804722,0.000782650178616,2.169179422812543,0.000782650178616,0.000852387922,7.403066463246603e-05
Choi,r1,53,P2,11643,0.6264774784296662,0.663841216105322,0.000393803889,0.000703974655244,1.787627483902273,0.000703974655244,0.000742709904,7.177589835768376e-05
Choi,r1,54,LP,11863,0.5987362615801661,0.6449653788933032,0.0005547675,0.000625116044708,1.1268072565678415,0.000625116044708,0.000686406973,7.157089944686063e-05
Choi,r1,55,SHAM,12083,0.3251859481130297,0.25209777599458827,3.8326943999999994e-05,6.097403160799999e-05,1.5908920786379421,8.9770038112e-05,0.000159638133,6.087021767834791e-05
Choi,r1,56,P2,12303,0.5440896667157039,0.5414828839303901,0.000393803889,0.0008504471382719999,2.1595701871598325,0.0008504471382719999,0.000918440055,7.065877815894665e-05
Choi,r1,57,LP,12523,0.5505941712367838,0.7194293216183216,0.0005547675,0.000921940992932,1.6618511230957111,0.000921940992932,0.00101121946,7.854375419037534e-05
Choi,r1,58,D2,12743,0.6418791403920233,0.5663937027866911,0.000360804722,0.000855909353824,2.3722232599383775,0.000855909353824,0.000908995164,6.705603057684154e-05
Choi,r1,59,D3,12963,0.5581100407280614,0.8691260628023884,0.000344954722,0.0006395979753048,1.8541505145849257,0.0006395979753048,0.000673993782,4.4613467876037936e-05
Choi,r1,60,D1,13183,0.6379471964347025,0.677514333388306,0.00033995777800000003,0.0009419134083760001,2.7706776233135635,0.0009419134083760001,0.00102779677,8.638147374351872e-05
Choi,r1,61,P2,13403,0.515075492570846,0.6262587592570732,0.000393803889,0.000756688470252,1.921485519539905,0.000756688470252,0.000810564845,5.480942215511038e-05
Choi,r1,62,SHAM,13623,-0.03899053564279189,0.012435433786796332,3.8326943999999994e-05,0.00014144055551199995,3.6903687262934395,0.00014144055551199995,0.000246174721,6.597941606973091e-05
Choi,r1,63,D3,13843,0.42143257989029476,0.7627113120962807,0.000344954722,0.0007356272418399999,2.1325327497328765,0.0007356272418399999,0.000782643736,5.3824779077305684e-05
Choi,r1,64,LP,14063,0.4419041414426876,0.7975629066612246,0.0005547675,0.000618468026056,1.1148238244958473,0.000618468026056,0.000678763492,4.49529574073296e-05
Choi,r1,65,D1,14283,0.6840115530446542,0.3844068097982642,0.00033995777800000003,0.000669957085728,1.9707067438474666,0.000669957085728,0.00073245645,6.947241220500829e-05
Choi,r1,66,D2,14503,0.7252307768858095,0.6441680618049035,0.000360804722,0.0006781281713400001,1.879488072054667,0.0006781281713400001,0.000740403542,5.80111808922896e-05
Choi,r1,67,D2,14723,0.6695860809421497,0.6478923512233102,0.000360804722,0.0005824600531332,1.6143360039872208,0.0005824600531332,0.000627826957,6.179835558028088e-05
Choi,r1,68,SHAM,14943,0.11141270223324665,0.06782707107642019,3.8326943999999994e-05,0.00016609180476040002,4.333551998312207,0.00016609180476040002,0.000200921204,4.24740689994998e-05
Choi,r1,69,D3,15163,0.7916572111168639,0.5602330920142976,0.000344954722,0.000629049008564,1.8235697859616486,0.000629049008564,0.000676326687,7.210136968546753e-05
Choi,r1,70,LP,15383,0.45159516637525626,0.7084760361811105,0.0005547675,0.0006960403263244,1.2546523116880495,0.0006960403263244,0.00073954754,4.923170039608611e-05
Choi,r1,71,P2,15603,0.5273006857488588,0.6781623695329755,0.000393803889,0.0007417673525759999,1.8835958031282924,0.0007417673525759999,0.000805865042,5.358829407643696e-05
Choi,r1,72,D1,15823,0.7040668125924477,0.6447953957375729,0.00033995777800000003,0.0006515501024040001,1.9165618337580734,0.0006515501024040001,0.000698955322,7.014474616936384e-05
Choi,r1,73,SHAM,16043,0.3499850119130832,0.3874476836768634,3.8326943999999994e-05,0.0002157491059,5.629175806450941,0.0002157491059,0.000266284944,4.349174205308077e-05
Choi,r1,74,D2,16263,0.7052887665157452,0.4864065998692426,0.000360804722,0.000393609303688,1.090920599669979,0.000393609303688,0.000428196334,7.580085467556742e-05
Choi,r1,75,P2,16483,0.5347427864889371,0.7324408185810453,0.000393803889,0.0007807304396144,1.9825361339039493,0.0007807304396144,0.000823473849,5.5407047727539673e-05
Choi,r1,76,D3,16703,0.66615571963155,0.6664646512821665,0.000344954722,0.000551301282256,1.598184477834166,0.000551301282256,0.000603842782,4.5184269749285266e-05
Choi,r1,77,LP,16923,0.3308647236631396,0.6450751185787191,0.0005547675,0.0004889722413280001,0.8814003007169671,0.0004889722413280001,0.000587632356,6.405560375649789e-05
Choi,r1,78,D1,17143,0.31055512565661897,0.7907914527525569,0.00033995777800000003,0.000800577513476,2.354932186537588,0.000800577513476,0.000837056723,5.725494255587665e-05
Choi,r1,79,SHAM,17363,-0.19801265456564268,-0.13128230161315665,3.8326943999999994e-05,0.00010469895842800002,2.7317324968043377,0.00010469895842800002,0.000163447417,3.448301270473663e-05
Choi,r1,80,LP,17583,0.6324468315412763,0.5801331582772427,0.0005547675,0.0005441585685920001,0.9808767972024317,0.0005441585685920001,0.000595578458,6.238659773675851e-05
Choi,r1,81,P2,17803,0.5609619354520878,0.6660657720450078,0.000393803889,0.000694204916708,1.762818844859097,0.000694204916708,0.000785566692,7.20565097200701e-05
Choi,r1,82,D1,18023,0.76741036633654,0.6092010225022831,0.00033995777800000003,0.0008780502556839999,2.582821492861975,0.0008780502556839999,0.000923160231,7.378940902914666e-05
Choi,r1,83,D3,18243,0.3711500938434029,0.20042526568913502,0.000344954722,0.000173934995436,0.5042255819185453,0.000173934995436,0.000222411632,4.969408766287933e-05
Choi,r1,84,D2,18463,0.694682903825672,0.4222269882655489,0.000360804722,0.0003831458955532,1.0619204023421844,0.0003831458955532,0.000423711666,7.132005889463166e-05
Choi,r1,85,SHAM,18683,-0.06298147461384176,-0.05135185674539692,3.8326943999999994e-05,0.000139329603616,3.6352912357426677,0.000139329603616,0.000178663744,4.300987937952073e-05
Choi,r1,86,D2,18903,0.4932902626814181,0.24174057192591744,0.000360804722,0.000371426087932,1.0294379903708688,0.000371426087932,0.000435949973,6.383816295410421e-05
Choi,r1,87,P2,19123,0.5524290016719463,0.5963182771594293,0.000393803889,0.0008170141155688,2.0746725423242327,0.0008170141155688,0.000856475905,6.022906549360224e-05
Choi,r1,88,D3,19343,0.6617155199764058,0.5084401822208636,0.000344954722,0.000902082222428,2.615074283366383,0.000902082222428,0.000950775051,6.754026543363036e-05
Choi,r1,89,LP,19563,0.5555909993260018,0.7358095848779843,0.0005547675,0.000766801307808,1.3822030090226987,0.000766801307808,0.00083148462,5.514130098690813e-05
Choi,r1,90,D1,19783,0.7460797385877965,0.5804272704982898,0.00033995777800000003,0.000751190581608,2.2096584641402144,0.000751190581608,0.000811217877,6.646995395367109e-05
Choi,r1,91,LP,20003,0.4338271968112482,0.5617970277608615,0.0005547675,0.00035112972606,0.6329313199853992,0.00035112972606,0.000421021425,5.047493819239954e-05
Choi,r1,92,P2,20223,0.3404745245209442,0.4863698229870508,0.000393803889,0.0004971767871840001,1.262498418810689,0.0004971767871840001,0.000557210005,5.360453434796898e-05
Choi,r1,93,SHAM,20443,0.17867126764176003,0.03669926499755274,3.8326943999999994e-05,0.000162850434124,4.248980407203872,0.000162850434124,0.000251755788,5.843215127473422e-05
Choi,r1,94,D2,20663,0.6225996484400186,0.5201949553437321,0.000360804722,0.000346403759804,0.9600865473262847,0.000346403759804,0.000450242194,7.568873171681954e-05
Choi,r1,95,D1,20883,0.7040600701199986,0.543714467036116,0.00033995777800000003,0.000803920342368,2.3647652573138065,0.000803920342368,0.000877685903,7.761566246977493e-05
Choi,r1,96,D3,21103,0.3754774191256602,0.5844349102317054,0.000344954722,0.00046346529224000003,1.3435539874708542,0.00046346529224000003,0.000507188612,5.250114601311201e-05
Choi,r1,97,P2,21323,0.47938527208667453,0.44989086692658825,0.000393803889,0.00035198641501759997,0.8938114245428388,0.00035198641501759997,0.000398256845,5.6918018350876e-05
Choi,r1,98,LP,21543,0.39283373040689085,0.6705912149472693,0.0005547675,0.00038176474356799996,0.6881526830032401,0.00038176474356799996,0.000427800464,4.494398123633207e-05
Choi,r1,99,SHAM,21763,0.05035484836155038,0.013967954692994826,3.8326943999999994e-05,0.00016254162375199996,4.240923141485008,0.00016254162375199996,0.000231391852,4.700819176800738e-05
Choi,r1,100,D2,21983,0.3498112756328103,0.7157165516609343,0.000360804722,0.00036926188780800004,1.023439731501075,0.00036926188780800004,0.000408144901,3.4852743682101386e-05
Choi,r2,1,D2,203,0.6748607127661902,0.6472597747987537,0.000360804722,0.001027474458916,2.847730077423987,0.001027474458916,0.00113238674,0.00010133930834581497
Choi,r2,2,SHAM,423,0.09534354863248104,0.0544017969585519,3.8326943999999994e-05,0.00012190175364799997,3.1805758801954047,0.00012190175364799997,0.000188762846,4.3636554122016115e-05
Choi,r2,3,LP,643,0.41939028370377096,0.8109353295732858,0.0005547675,0.000898757959,1.6200623846926865,0.000898757959,0.000959761441,6.140547792663628e-05
Choi,r2,4,P2,863,0.4990028087090229,0.7868793163511278,0.000393803889,0.001085427889816,2.756265034792483,0.001085427889816,0.00112839031,8.515023001328211e-05
Choi,r2,5,D3,1083,0.7128115972370628,0.6468474058260788,0.000344954722,0.000604147174848,1.751381083712198,0.000604147174848,0.000668620225,6.504985411621727e-05
Choi,r2,6,D1,1303,0.3825478663511826,0.8138961853142005,0.00033995777800000003,0.0009088292979120001,2.6733593308519623,0.0009088292979120001,0.000954498188,5.8211583262259585e-05
Choi,r2,7,D1,1523,0.6355244582258354,0.7509833745079862,0.00033995777800000003,0.0008424501225676,2.4781022147038505,0.0008424501225676,0.000882759923,7.527472675960768e-05
Choi,r2,8,D2,1743,0.4974716878329017,0.7895955458195921,0.000360804722,0.0007474012491839999,2.0714841120732337,0.0007474012491839999,0.000807635777,5.8215099940438626e-05
Choi,r2,9,D3,1963,0.6735562572097537,0.6621024845392145,0.000344954722,0.0007180114601532,2.0814658109048874,0.0007180114601532,0.000765989069,7.217256771796681e-05
Choi,r2,10,P2,2183,0.556459056859703,0.9003049075113017,0.000393803889,0.0009000249518852,2.285464864683447,0.0009000249518852,0.000951020105,6.55402127707808e-05
Choi,r2,11,SHAM,2403,0.10963987381031295,0.06234043165888079,3.8326943999999994e-05,0.00016052753259199998,4.188372873976073,0.00016052753259199998,0.000209432779,3.822054659403557e-05
Choi,r2,12,LP,2623,0.5849070457018665,0.7450225239633746,0.0005547675,0.000910255921148,1.6407881160089586,0.000910255921148,0.000968780776,6.180194572769162e-05
Choi,r2,13,P2,2843,0.4662625116531491,0.8029896664526237,0.000393803889,0.0009649914106720001,2.450436467558603,0.0009649914106720001,0.00104479364,7.28562252086528e-05
Choi,r2,14,LP,3063,0.48553471222359923,0.747370115423516,0.0005547675,0.0007110959845520001,1.2817909927167688,0.0007110959845520001,0.000759528426,5.073998029193016e-05
Choi,r2,15,D2,3283,0.592908241948324,0.7705008559348541,0.000360804722,0.0005920010946879999,1.6407797863798466,0.0005920010946879999,0.000650743081,4.7694804533775925e-05
Choi,r2,16,SHAM,3503,-0.11537248615214736,-0.12229577952507399,3.8326943999999994e-05,0.00014110974762399997,3.6817375166671256,0.00014110974762399997,0.000184247081,3.0366662709653905e-05
Choi,r2,17,D3,3723,0.5897244810546579,0.7075258076266993,0.000344954722,0.0008848265364784,2.5650512372994854,0.0008848265364784,0.000920204271,6.895335047102417e-05
Choi,r2,18,D1,3943,0.5426537698974987,0.6950475536591576,0.00033995777800000003,0.0008306697080319999,2.443449633418888,0.0008306697080319999,0.000868755043,7.214223283853993e-05
