tick,seq,t_ms,u1,u2,u3,u4,u5,u6,u7,u8,y1,y2,y3,y4,y5,y6,y7,y8
441,441,722.603,20.1354684,0,0,20.7065508,0,0,0,0,4.27181585e-05,-1.03775992e-05,0,0,0,0,0,0
442,442,722.6399,20.150489,0,0,20.7386574,0,0,0,0,4.27335508e-05,-1.03589437e-05,0,0,0,0,0,0
443,443,722.6766,20.1693862,0,0,20.7846231,0,0,0,0,4.2752632e-05,-1.03379798e-05,0,0,0,0,0,0
444,444,722.7132,20.199846,0,0,20.8727168,0,0,0,0,4.27759878e-05,-1.03129732e-05,0,0,0,0,0,0
445,445,722.7508,20.2735653,0,0,21.103309,0,0,0,0,4.27992236e-05,-1.02772829e-05,0,0,0,0,0,0
446,446,722.7905,20.3944075,0,0,21.5094537,0,0,0,0,4.28439562e-05,-1.02039285e-05,0,0,0,0,0,0
447,447,722.8301,20.5885369,0,0,22.2038222,0,0,0,0,4.29266802e-05,-1.00755869e-05,0,0,0,0,0,0
448,448,722.8695,20.8210291,0,0,23.1360878,0,0,0,0,4.31147091e-05,-9.86391206e-06,0,0,0,0,0,0
449,449,722.9087,21.3360756,0,0,24.9001852,0,0,0,0,4.33819296e-05,-9.57969678e-06,0,0,0,0,0,0
450,450,722.9456,22.4029046,0,0,27.3446235,0,0,0,0,4.38549214e-05,-9.04873195e-06,0,0,0,0,0,0
451,451,722.9805,22.3780007,0,0,27.3456464,0,0,0,0,4.45498263e-05,-7.97815028e-06,0,0,0,0,0,0
452,452,723.0153,22.3843688,0,0,27.4165716,0,0,0,0,4.52771492e-05,-7.42627208e-06,0,0,0,0,0,0
453,453,723.0505,22.4660914,0,0,27.637334,0,0,0,0,4.67952232e-05,-7.13777263e-06,0,0,0,0,0,0
454,454,723.0854,22.4753004,0,0,27.6496613,0,0,0,0,4.59314251e-05,-6.93124821e-06,0,0,0,0,0,0
455,455,723.1202,22.4771747,0,0,27.6474226,0,0,0,0,4.52120221e-05,-6.81851043e-06,0,0,0,0,0,0
456,456,723.1538,22.4690402,0,0,27.6290868,0,0,0,0,4.45751139e-05,-6.75991942e-06,0,0,0,0,0,0
457,457,723.1878,22.4755758,0,0,27.6520373,0,0,0,0,4.45370533e-05,-6.73643399e-06,0,0,0,0,0,0
458,458,723.2258,22.4831738,0,0,27.6756333,0,0,0,0,4.45170044e-05,-6.720084e-06,0,0,0,0,0,0
459,459,723.2628,22.490691,0,0,27.6962831,0,0,0,0,4.44939178e-05,-6.70618238e-06,0,0,0,0,0,0
460,460,723.2963,22.4940003,0,0,27.7050527,0,0,0,0,4.43718018e-05,-6.69343899e-06,0,0,0,0,0,0
461,461,723.3297,22.4960889,0,0,27.7109121,0,0,0,0,4.42757482e-05,-6.68435086e-06,0,0,0,0,0,0
462,462,723.362,22.4976269,0,0,27.7156934,0,0,0,0,4.42064957e-05,-6.67810446e-06,0,0,0,0,0,0
463,463,723.3944,22.4994321,0,0,27.7211373,0,0,0,0,4.41754783e-05,-6.67374752e-06,0,0,0,0,0,0
464,464,723.4266,22.5009883,0,0,27.7256913,0,0,0,0,4.41498887e-05,-6.67017002e-06,0,0,0,0,0,0
465,465,723.4589,22.5022134,0,0,27.7291802,0,0,0,0,4.41270531e-05,-6.6671646e-06,0,0,0,0,0,0
466,466,723.4912,22.503058,0,0,27.7315951,0,0,0,0,4.4103439e-05,-6.66469714e-06,0,0,0,0,0,0
467,467,723.5231,22.503702,0,0,27.7334667,0,0,0,0,4.40852455e-05,-6.66278947e-06,0,0,0,0,0,0
468,468,723.555,22.5042218,0,0,27.7349961,0,0,0,0,4.40716394e-05,-6.66132382e-06,0,0,0,0,0,0
469,469,723.5867,22.5046613,0,0,27.7362827,0,0,0,0,4.40621661e-05,-6.66018059e-06,0,0,0,0,0,0
470,470,723.6187,22.5050143,0,0,27.7373086,0,0,0,0,4.40544682e-05,-6.65926245e-06,0,0,0,0,0,0
471,471,723.6504,22.5052905,0,0,27.7381077,0,0,0,0,4.40481272e-05,-6.65852485e-06,0,0,0,0,0,0
472,472,723.6812,22.5055034,0,0,27.7387251,0,0,0,0,4.40427975e-05,-6.65793777e-06,0,0,0,0,0,0
473,473,723.7121,22.5056714,0,0,27.739214,0,0,0,0,4.40386393e-05,-6.65747621e-06,0,0,0,0,0,0
474,474,723.743,22.5058056,0,0,27.7396052,0,0,0,0,4.40354124e-05,-6.65711286e-06,0,0,0,0,0,0
475,475,723.7744,22.5059132,0,0,27.7399184,0,0,0,0,4.40329277e-05,-6.6568241e-06,0,0,0,0,0,0
476,476,723.7994,22.5059986,0,0,27.7401666,0,0,0,0,4.40309414e-05,-6.65659536e-06,0,0,0,0,0,0
477,477,723.8346,22.5060659,0,0,27.7403622,0,0,0,0,4.40293516e-05,-6.65641346e-06,0,0,0,0,0,0
478,478,723.8672,22.506119,0,0,27.7405166,0,0,0,0,4.4028071e-05,-6.65626931e-06,0,0,0,0,0,0
479,479,723.8977,22.5061611,0,0,27.7406391,0,0,0,0,4.40270633e-05,-6.65615516e-06,0,0,0,0,0,0
480,480,723.9283,22.5061945,0,0,27.7407363,0,0,0,0,4.40262702e-05,-6.65606512e-06,0,0,0,0,0,0
481,481,723.959,22.5062211,0,0,27.7408135,0,0,0,0,4.40256445e-05,-6.65599282e-06,0,0,0,0,0,0
482,482,723.9897,22.5062421,0,0,27.7408747,0,0,0,0,4.40251497e-05,-6.65593552e-06,0,0,0,0,0,0
483,483,724.0208,22.5062588,0,0,27.7409231,0,0,0,0,4.40247568e-05,-6.6558905e-06,0,0,0,0,0,0
484,484,724.0511,22.5062719,0,0,27.7409614,0,0,0,0,4.40244439e-05,-6.65585594e-06,0,0,0,0,0,0
485,485,724.0809,22.5062824,0,0,27.7409919,0,0,0,0,4.40241929e-05,-6.65582775e-06,0,0,0,0,0,0
486,486,724.1106,22.5062907,0,0,27.7410159,0,0,0,0,4.40239965e-05,-6.65580501e-06,0,0,0,0,0,0
487,487,724.1404,22.5062972,0,0,27.741035,0,0,0,0,4.402384e-05,-6.65578727e-06,0,0,0,0,0,0
488,488,724.1694,22.5063025,0,0,27.7410502,0,0,0,0,4.402372e-05,-6.65577272e-06,0,0,0,0,0,0
489,489,724.1989,22.5063066,0,0,27.7410621,0,0,0,0,4.40236217e-05,-6.65576226e-06,0,0,0,0,0,0
490,490,724.2281,22.5063098,0,0,27.7410716,0,0,0,0,4.40235453e-05,-6.65575408e-06,0,0,0,0,0,0
491,491,724.2574,22.5063124,0,0,27.7410792,0,0,0,0,4.40234799e-05,-6.6557468e-06,0,0,0,0,0,0
492,492,724.2867,22.5063145,0,0,27.7410851,0,0,0,0,4.40234326e-05,-6.65574044e-06,0,0,0,0,0,0
493,493,724.3159,22.5063161,0,0,27.7410898,0,0,0,0,4.40233962e-05,-6.65573543e-06,0,0,0,0,0,0
494,494,724.345,22.5063174,0,0,27.7410936,0,0,0,0,4.40233671e-05,-6.65573316e-06,0,0,0,0,0,0
495,495,724.3743,22.5063184,0,0,27.7410965,0,0,0,0,4.40233416e-05,-6.65573043e-06,0,0,0,0,0,0
496,496,724.4037,22.5063192,0,0,27.7410989,0,0,0,0,4.40233198e-05,-6.6557277e-06,0,0,0,0,0,0
497,497,724.4335,22.5063198,0,0,27.7411007,0,0,0,0,4.40233052e-05,-6.65572634e-06,0,0,0,0,0,0
498,498,724.4631,22.5063204,0,0,27.7411022,0,0,0,0,4.40232943e-05,-6.65572543e-06,0,0,0,0,0,0
499,499,724.4921,22.5063208,0,0,27.7411034,0,0,0,0,4.4023287e-05,-6.65572361e-06,0,0,0,0,0,0
500,500,724.5209,22.5063211,0,0,27.7411043,0,0,0,0,4.40232761e-05,-6.6557227e-06,0,0,0,0,0,0
501,501,724.6142,22.5063213,0,0,27.741105,0,0,0,0,4.40232725e-05,-6.65572225e-06,0,0,0,0,0,0
502,502,724.6364,22.5063215,0,0,27.7411056,0,0,0,0,4.40232652e-05,-6.65572179e-06,0,0,0,0,0,0
503,503,724.6708,22.5063217,0,0,27.7411061,0,0,0,0,4.40232616e-05,-6.65572179e-06,0,0,0,0,0,0
504,504,724.7011,22.5063218,0,0,27.7411064,0,0,0,0,4.40232579e-05,-6.65572179e-06,0,0,0,0,0,0
505,505,724.7319,22.5063219,0,0,27.7411067,0,0,0,0,4.40232579e-05,-6.65572179e-06,0,0,0,0,0,0
506,506,724.7606,22.506322,0,0,27.741107,0,0,0,0,4.40232543e-05,-6.65572179e-06,0,0,0,0,0,0
507,507,724.7888,22.5063221,0,0,27.7411072,0,0,0,0,4.40232543e-05,-6.65572043e-06,0,0,0,0,0,0
508,508,724.8174,22.5063221,0,0,27.7411073,0,0,0,0,4.40232543e-05,-6.65571952e-06,0,0,0,0,0,0
509,509,724.8452,22.5063221,0,0,27.7411074,0,0,0,0,4.40232543e-05,-6.65571906e-06,0,0,0,0,0,0
510,510,724.8735,22.5063222,0,0,27.7411075,0,0,0,0,4.40232543e-05,-6.65571906e-06,0,0,0,0,0,0
511,511,724.9014,22.5063222,0,0,27.7411076,0,0,0,0,4.40232543e-05,-6.65571861e-06,0,0,0,0,0,0
512,512,724.9291,22.5063222,0,0,27.7411076,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
513,513,724.957,22.5063222,0,0,27.7411077,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
514,514,724.9848,22.5063222,0,0,27.7411077,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
515,515,725.0127,22.5063223,0,0,27.7411077,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
516,516,725.0408,22.5063223,0,0,27.7411078,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
517,517,725.0685,22.5063223,0,0,27.7411078,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
518,518,725.0962,22.5063223,0,0,27.7411078,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
519,519,725.1251,22.5063223,0,0,27.7411078,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
520,520,725.1565,22.5063223,0,0,27.7411078,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
521,521,725.1873,22.5063223,0,0,27.7411078,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
522,522,725.2192,22.5063223,0,0,27.7411078,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
523,523,725.249,22.5063223,0,0,27.7411078,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
524,524,725.2771,22.5063223,0,0,27.7411078,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
525,525,725.305,22.5063223,0,0,27.7411078,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
526,526,725.3336,22.5063223,0,0,27.7411078,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
527,527,725.3615,22.5063223,0,0,27.7411078,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
528,528,725.3893,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
529,529,725.4171,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
530,530,725.4449,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
531,531,725.4726,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
532,532,725.5004,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
533,533,725.5282,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
534,534,725.556,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
535,535,725.5837,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
536,536,725.6114,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
537,537,725.6391,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
538,538,725.6669,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
539,539,725.6947,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
540,540,725.7225,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
541,541,725.7503,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
542,542,725.7781,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
543,543,725.8059,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
544,544,725.8344,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
545,545,725.8623,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
546,546,725.8902,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
547,547,725.9181,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
548,548,725.946,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
549,549,725.9737,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
550,550,726.0026,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
551,551,726.0334,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
552,552,726.0635,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
553,553,726.0916,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
554,554,726.1195,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
555,555,726.1473,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
556,556,726.1751,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
557,557,726.2031,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
558,558,726.2309,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
559,559,726.2588,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
560,560,726.2865,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
561,561,726.3145,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
562,562,726.3425,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
563,563,726.3705,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
564,564,726.3983,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
565,565,726.4261,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
566,566,726.4539,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
567,567,726.4817,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
568,568,726.5094,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
569,569,726.5384,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
570,570,726.5666,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
571,571,726.5946,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
572,572,726.6226,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
573,573,726.6511,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
574,574,726.6792,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
575,575,726.7073,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
576,576,726.7351,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
577,577,726.7631,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
578,578,726.7908,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
579,579,726.8185,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
580,580,726.8464,22.5063223,0,0,27.7411079,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
581,581,726.8865,22.4942187,0,0,27.7199676,0,0,0,0,4.40232507e-05,-6.65571861e-06,0,0,0,0,0,0
582,582,726.9277,22.4796864,0,0,27.6941308,0,0,0,0,4.40183867e-05,-6.66466121e-06,0,0,0,0,0,0
583,583,726.9677,22.4602932,0,0,27.6573391,0,0,0,0,4.40120202e-05,-6.68021903e-06,0,0,0,0,0,0
584,584,727.0076,22.4347727,0,0,27.607849,0,0,0,0,4.39810719e-05,-6.70283362e-06,0,0,0,0,0,0
585,585,727.0478,22.4026642,0,0,27.5469604,0,0,0,0,4.39485957e-05,-6.73368049e-06,0,0,0,0,0,0
586,586,727.0885,22.3710885,0,0,27.4955318,0,0,0,0,4.39094656e-05,-6.77373055e-06,0,0,0,0,0,0
587,587,727.1281,22.334446,0,0,27.437487,0,0,0,0,4.38709176e-05,-6.81823258e-06,0,0,0,0,0,0
588,588,727.1677,22.2833205,0,0,27.348247,0,0,0,0,4.38247116e-05,-6.86874591e-06,0,0,0,0,0,0
589,589,727.2064,22.1732724,0,0,27.1092013,0,0,0,0,4.37823946e-05,-6.93311995e-06,0,0,0,0,0,0
590,590,727.245,22.0353179,0,0,26.8163165,0,0,0,0,4.37116541e-05,-7.04841386e-06,0,0,0,0,0,0
591,591,727.2836,21.8819958,0,0,26.512264,0,0,0,0,4.36079681e-05,-7.2116004e-06,0,0,0,0,0,0
592,592,727.3222,21.9024788,0,0,26.7157342,0,0,0,0,4.33959431e-05,-7.41134181e-06,0,0,0,0,0,0
593,593,727.3607,21.8550286,0,0,26.7306554,0,0,0,0,4.32382039e-05,-7.50169829e-06,0,0,0,0,0,0
594,594,727.4028,21.7103092,0,0,26.4636858,0,0,0,0,4.30767614e-05,-7.58269925e-06,0,0,0,0,0,0
595,595,727.4414,20.4801251,0,0,23.2179741,0,0,0,0,4.32587585e-05,-7.73163356e-06,0,0,0,0,0,0
596,596,727.48,19.545504,0,0,20.9260032,0,0,0,0,4.28205349e-05,-8.71950397e-06,0,0,0,0,0,0
597,597,727.5188,18.4596659,0,0,18.3259543,0,0,0,0,4.22560588e-05,-9.94062248e-06,0,0,0,0,0,0
598,598,727.5575,21.9739935,0,0,28.2878205,0,0,0,0,3.95602874e-05,-1.13895148e-05,0,0,0,0,0,0
599,599,727.5945,21.4510429,0,0,26.4177475,0,0,0,0,3.98455195e-05,-9.5577152e-06,0,0,0,0,0,0
600,600,727.6315,20.9926132,0,0,25.1570772,0,0,0,0,3.87436339e-05,-8.9362502e-06,0,0,0,0,0,0
601,601,727.7202,21.3423661,0,0,26.1077342,0,0,0,0,4.68499347e-05,-8.95613448e-06,0,0,0,0,0,0
602,602,727.7555,21.333826,0,0,26.0411632,0,0,0,0,4.54623914e-05,-8.71920747e-06,0,0,0,0,0,0
603,603,727.7906,21.3491302,0,0,26.0393527,0,0,0,0,4.44904217e-05,-8.59999182e-06,0,0,0,0,0,0
604,604,727.8258,21.2798886,0,0,25.8545469,0,0,0,0,4.28542735e-05,-8.52760695e-06,0,0,0,0,0,0
605,605,727.861,21.2825463,0,0,25.8739833,0,0,0,0,4.3115444e-05,-8.54181872e-06,0,0,0,0,0,0
606,606,727.8963,21.285783,0,0,25.8920257,0,0,0,0,4.33812129e-05,-8.54881182e-06,0,0,0,0,0,0
607,607,727.9301,21.3016258,0,0,25.9340983,0,0,0,0,4.36431765e-05,-8.55032249e-06,0,0,0,0,0,0
608,608,727.9634,21.3024972,0,0,25.9337142,0,0,0,0,4.35384973e-05,-8.53938309e-06,0,0,0,0,0,0
609,609,727.9968,21.3021123,0,0,25.9310691,0,0,0,0,4.34338035e-05,-8.5328129e-06,0,0,0,0,0,0
610,610,728.0362,21.2998123,0,0,25.9253715,0,0,0,0,4.33682944e-05,-8.52967332e-06,0,0,0,0,0,0
611,611,728.0714,21.3004366,0,0,25.9278825,0,0,0,0,4.33792302e-05,-8.52978155e-06,0,0,0,0,0,0
612,612,728.1039,21.3012878,0,0,25.9306147,0,0,0,0,4.33927999e-05,-8.52943776e-06,0,0,0,0,0,0
613,613,728.1363,21.3022241,0,0,25.9330948,0,0,0,0,4.33936475e-05,-8.52863377e-06,0,0,0,0,0,0
614,614,728.1683,21.3024466,0,0,25.9335828,0,0,0,0,4.33817549e-05,-8.52751782e-06,0,0,0,0,0,0
615,615,728.1994,21.3025314,0,0,25.9337912,0,0,0,0,4.33715904e-05,-8.52676112e-06,0,0,0,0,0,0
616,616,728.2304,21.3025765,0,0,25.9339813,0,0,0,0,4.33670139e-05,-8.52630455e-06,0,0,0,0,0,0
617,617,728.2615,21.3027238,0,0,25.9344447,0,0,0,0,4.33658424e-05,-8.52603898e-06,0,0,0,0,0,0
618,618,728.2937,21.3028611,0,0,25.9348487,0,0,0,0,4.33649147e-05,-8.52579433e-06,0,0,0,0,0,0
619,619,728.3293,21.3029679,0,0,25.9351449,0,0,0,0,4.33631139e-05,-8.52556605e-06,0,0,0,0,0,0
620,620,728.3632,21.3030284,0,0,25.9353134,0,0,0,0,4.33612222e-05,-8.52536778e-06,0,0,0,0,0,0
621,621,728.3964,21.3030721,0,0,25.9354405,0,0,0,0,4.33597743e-05,-8.52521953e-06,0,0,0,0,0,0
622,622,728.4313,21.3031087,0,0,25.9355501,0,0,0,0,4.33589303e-05,-8.52511039e-06,0,0,0,0,0,0
623,623,728.4623,21.3031428,0,0,25.935651,0,0,0,0,4.33583373e-05,-8.52502671e-06,0,0,0,0,0,0
624,624,728.493,21.3031706,0,0,25.9357317,0,0,0,0,4.33578389e-05,-8.5249585e-06,0,0,0,0,0,0
625,625,728.5237,21.303192,0,0,25.9357931,0,0,0,0,4.33573623e-05,-8.52490211e-06,0,0,0,0,0,0
626,626,728.5547,21.3032078,0,0,25.9358388,0,0,0,0,4.33569694e-05,-8.52485664e-06,0,0,0,0,0,0
627,627,728.5872,21.3032203,0,0,25.935875,0,0,0,0,4.33566747e-05,-8.52482208e-06,0,0,0,0,0,0
628,628,728.6191,21.3032303,0,0,25.9359044,0,0,0,0,4.33564564e-05,-8.52479388e-06,0,0,0,0,0,0
629,629,728.6528,21.3032385,0,0,25.9359283,0,0,0,0,4.33562855e-05,-8.52477297e-06,0,0,0,0,0,0
630,630,728.6824,21.303245,0,0,25.9359471,0,0,0,0,4.33561472e-05,-8.52475569e-06,0,0,0,0,0,0
631,631,728.7117,21.3032501,0,0,25.935962,0,0,0,0,4.33560308e-05,-8.52474113e-06,0,0,0,0,0,0
632,632,728.741,21.3032541,0,0,25.9359735,0,0,0,0,4.33559399e-05,-8.52473113e-06,0,0,0,0,0,0
633,633,728.7704,21.3032572,0,0,25.9359827,0,0,0,0,4.33558707e-05,-8.52472294e-06,0,0,0,0,0,0
634,634,728.7996,21.3032598,0,0,25.9359901,0,0,0,0,4.33558125e-05,-8.52471658e-06,0,0,0,0,0,0
635,635,728.8288,21.3032618,0,0,25.9359959,0,0,0,0,4.33557689e-05,-8.52471112e-06,0,0,0,0,0,0
636,636,728.858,21.3032634,0,0,25.9360005,0,0,0,0,4.33557361e-05,-8.52470566e-06,0,0,0,0,0,0
637,637,728.8871,21.3032646,0,0,25.9360042,0,0,0,0,4.3355707e-05,-8.52470293e-06,0,0,0,0,0,0
638,638,728.9171,21.3032656,0,0,25.9360071,0,0,0,0,4.33556852e-05,-8.52470021e-06,0,0,0,0,0,0
639,639,728.9487,21.3032664,0,0,25.9360094,0,0,0,0,4.3355667e-05,-8.52469657e-06,0,0,0,0,0,0
640,640,728.9804,21.303267,0,0,25.9360112,0,0,0,0,4.33556525e-05,-8.52469566e-06,0,0,0,0,0,0
641,641,729.0117,21.3032675,0,0,25.9360126,0,0,0,0,4.33556415e-05,-8.52469475e-06,0,0,0,0,0,0
642,642,729.0432,21.3032679,0,0,25.9360137,0,0,0,0,4.33556343e-05,-8.52469293e-06,0,0,0,0,0,0
643,643,729.0744,21.3032682,0,0,25.9360147,0,0,0,0,4.33556233e-05,-8.52469202e-06,0,0,0,0,0,0
644,644,729.1062,21.3032685,0,0,25.9360154,0,0,0,0,4.33556233e-05,-8.52469111e-06,0,0,0,0,0,0
645,645,729.1371,21.3032686,0,0,25.9360159,0,0,0,0,4.33556161e-05,-8.52469111e-06,0,0,0,0,0,0
646,646,729.1679,21.3032688,0,0,25.9360164,0,0,0,0,4.33556124e-05,-8.52469111e-06,0,0,0,0,0,0
647,647,729.1962,21.3032689,0,0,25.9360167,0,0,0,0,4.33556088e-05,-8.52469111e-06,0,0,0,0,0,0
648,648,729.2244,21.303269,0,0,25.936017,0,0,0,0,4.33556052e-05,-8.52469111e-06,0,0,0,0,0,0
649,649,729.2527,21.3032691,0,0,25.9360172,0,0,0,0,4.33556052e-05,-8.52469111e-06,0,0,0,0,0,0
650,650,729.2813,21.3032692,0,0,25.9360174,0,0,0,0,4.33556015e-05,-8.52469111e-06,0,0,0,0,0,0
651,651,729.3093,21.3032692,0,0,25.9360176,0,0,0,0,4.33556015e-05,-8.52469111e-06,0,0,0,0,0,0
652,652,729.3371,21.3032692,0,0,25.9360177,0,0,0,0,4.33556015e-05,-8.52469111e-06,0,0,0,0,0,0
653,653,729.3684,21.3032693,0,0,25.9360177,0,0,0,0,4.33556015e-05,-8.52469111e-06,0,0,0,0,0,0
654,654,729.3961,21.3032693,0,0,25.9360178,0,0,0,0,4.33556015e-05,-8.52469111e-06,0,0,0,0,0,0
655,655,729.4238,21.3032693,0,0,25.9360179,0,0,0,0,4.33555979e-05,-8.52469111e-06,0,0,0,0,0,0
656,656,729.4526,21.3032693,0,0,25.9360179,0,0,0,0,4.33555979e-05,-8.52469111e-06,0,0,0,0,0,0
657,657,729.4829,21.3032693,0,0,25.936018,0,0,0,0,4.33555979e-05,-8.52469111e-06,0,0,0,0,0,0
658,658,729.5137,21.3032694,0,0,25.936018,0,0,0,0,4.33555979e-05,-8.52469111e-06,0,0,0,0,0,0
