tick,u1,u2,u3,u4,u5,u6,u7,u8
11734,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11735,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11736,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11737,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11738,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11739,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11740,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11741,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11742,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11743,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11744,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11745,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11746,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11747,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11748,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11749,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11750,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11751,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11752,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11753,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11754,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11755,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11756,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11757,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11758,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11759,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11760,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11761,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11762,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11763,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11764,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11765,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11766,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11767,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11768,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11769,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11770,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11771,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11772,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11773,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11774,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11775,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11776,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11777,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11778,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11779,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11780,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11781,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11782,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11783,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11784,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11785,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11786,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11787,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11788,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11789,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11790,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11791,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11792,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11793,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11794,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11795,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11796,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11797,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11798,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11799,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11800,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11801,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11802,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11803,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11804,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11805,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11806,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11807,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11808,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11809,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11810,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11811,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11812,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11813,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11814,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11815,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11816,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11817,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11818,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11819,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11820,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11821,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11822,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11823,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11824,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11825,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11826,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11827,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11828,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11829,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11830,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11831,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11832,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11833,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11834,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11835,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11836,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11837,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11838,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11839,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11840,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11841,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11842,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11843,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11844,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11845,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11846,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11847,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11848,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11849,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11850,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11851,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11852,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11853,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11854,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11855,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11856,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11857,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11858,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11859,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11860,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11861,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11862,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11863,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11864,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11865,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11866,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11867,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11868,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11869,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11870,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11871,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11872,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11873,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11874,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11875,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11876,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11877,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11878,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11879,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11880,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11881,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11882,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11883,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11884,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11885,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11886,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11887,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11888,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11889,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11890,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11891,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11892,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11893,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11894,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11895,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11896,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11897,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11898,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11899,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11900,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11901,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11902,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11903,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11904,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11905,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11906,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11907,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11908,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11909,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11910,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11911,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11912,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11913,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11914,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11915,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11916,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11917,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11918,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11919,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11920,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11921,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11922,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11923,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11924,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11925,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11926,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11927,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11928,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11929,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11930,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11931,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11932,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11933,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11934,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11935,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11936,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11937,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11938,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11939,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11940,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11941,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11942,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11943,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11944,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11945,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11946,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11947,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11948,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11949,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11950,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11951,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11952,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11953,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11954,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11955,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11956,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11957,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11958,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11959,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11960,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11961,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11962,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11963,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11964,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11965,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11966,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11967,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11968,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11969,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11970,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11971,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11972,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11973,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11974,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11975,10,0.0,0.0,30,0.0,0.0,0.0,0.0
11976,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11977,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11978,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11979,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11980,30,0.0,0.0,10,0.0,0.0,0.0,0.0
11981,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11982,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11983,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11984,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11985,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11986,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11987,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11988,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11989,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11990,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11991,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11992,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11993,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11994,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11995,30,0.0,0.0,30,0.0,0.0,0.0,0.0
11996,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11997,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11998,10,0.0,0.0,10,0.0,0.0,0.0,0.0
11999,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12000,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12001,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12002,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12003,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12004,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12005,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12006,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12007,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12008,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12009,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12010,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12011,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12012,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12013,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12014,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12015,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12016,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12017,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12018,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12019,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12020,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12021,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12022,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12023,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12024,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12025,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12026,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12027,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12028,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12029,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12030,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12031,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12032,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12033,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12034,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12035,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12036,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12037,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12038,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12039,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12040,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12041,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12042,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12043,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12044,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12045,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12046,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12047,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12048,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12049,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12050,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12051,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12052,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12053,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12054,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12055,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12056,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12057,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12058,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12059,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12060,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12061,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12062,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12063,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12064,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12065,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12066,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12067,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12068,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12069,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12070,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12071,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12072,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12073,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12074,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12075,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12076,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12077,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12078,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12079,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12080,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12081,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12082,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12083,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12084,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12085,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12086,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12087,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12088,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12089,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12090,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12091,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12092,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12093,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12094,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12095,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12096,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12097,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12098,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12099,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12100,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12101,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12102,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12103,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12104,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12105,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12106,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12107,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12108,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12109,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12110,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12111,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12112,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12113,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12114,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12115,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12116,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12117,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12118,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12119,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12120,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12121,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12122,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12123,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12124,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12125,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12126,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12127,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12128,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12129,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12130,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12131,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12132,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12133,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12134,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12135,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12136,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12137,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12138,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12139,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12140,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12141,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12142,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12143,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12144,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12145,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12146,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12147,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12148,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12149,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12150,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12151,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12152,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12153,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12154,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12155,10,0.0,0.0,10,0.0,0.0,0.0,0.0
12156,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12157,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12158,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12159,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12160,30,0.0,0.0,10,0.0,0.0,0.0,0.0
12161,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12162,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12163,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12164,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12165,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12166,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12167,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12168,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12169,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12170,30,0.0,0.0,30,0.0,0.0,0.0,0.0
12171,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12172,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12173,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12174,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12175,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12176,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12177,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12178,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12179,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12180,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12181,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12182,10,0.0,0.0,30,0.0,0.0,0.0,0.0
12183,10,0.0,0.0,30,0.0,0.0,0.0,0.0
